ticker,signal_date,arm,window_id,node_etf,sector,pit_member,fwd_ret_5,fwd_ret_10,fwd_ret_21,fwd_mdd_5,fwd_mdd_10,fwd_mdd_21,fwd_mfe_5,fwd_mfe_10,fwd_mfe_21,state_8_21,window_start,entry_price,fill_date
AAPL,2022-10-28,IN,24.0,XLK,Information Technology,True,-0.0940393895917569,-0.0329985652797704,-0.0346289291769923,-0.0975609756097561,-0.120451284726751,-0.120451284726751,0.0,0.0,0.0,STOPPED,,,
AAPL,2022-10-31,IN,24.0,XLK,Information Technology,True,-0.0740126120146034,-0.004049120477929,-0.0155326916694324,-0.0814470627281779,-0.1047461002323265,-0.1047461002323265,0.0,0.0,0.0042482575506139,STOPPED,,,
COIN,2022-10-14,IN,11.0,XLF,Financials,False,-0.0401908341766662,-0.0422148330200954,-0.1971953158883909,-0.0864536648836201,-0.0864536648836201,-0.3352609512794564,0.0,0.0850079514240276,0.0850079514240276,STOPPED,,,
COIN,2022-10-17,IN,11.0,XLF,Financials,False,0.1335145748376378,-0.0441020993807581,-0.2624981120676635,-0.0456124452499622,-0.0456124452499622,-0.3055429693399788,0.1335145748376378,0.1335145748376378,0.1335145748376378,CLEAN_LIFTOFF,,,
COIN,2022-10-18,IN,11.0,XLF,Financials,False,0.1680645671783511,-0.0392467162525715,-0.2278841588858996,0.0,-0.0392467162525715,-0.2723532204462732,0.1876879253046368,0.1876879253046368,0.1876879253046368,CLEAN_LIFTOFF,,,
COIN,2022-10-19,IN,11.0,XLF,Financials,False,0.1396445982072651,-0.1225035382921844,-0.2882528699481052,0.0,-0.1225035382921844,-0.2882528699481052,0.1802170152539706,0.1802170152539706,0.1802170152539706,CLEAN_LIFTOFF,,,
COIN,2022-10-20,IN,11.0,XLF,Financials,False,0.0857185899367278,-0.1138897258210304,-0.3788791804760469,0.0,-0.1593853570352515,-0.3788791804760469,0.1306116300090389,0.1306116300090389,0.1306116300090389,CLEAN_LIFTOFF,,,
COIN,2022-10-21,IN,11.0,XLF,Financials,False,-0.0021087513179696,-0.1418888386805241,-0.3464377165235728,-0.0021087513179696,-0.1595119746949842,-0.3789727368579606,0.1304413315258321,0.1304413315258321,0.1304413315258321,CLEAN_LIFTOFF,,,
COIN,2022-10-24,IN,11.0,XLF,Financials,False,-0.1566955363091272,-0.3227181878747501,-0.3928047968021319,-0.1566955363091272,-0.3227181878747501,-0.4506329113924051,0.0,0.0,0.0,STOPPED,,,
COIN,2022-10-25,IN,11.0,XLF,Financials,False,-0.1774827259178972,-0.3770491803278689,-0.4000812897981303,-0.1774827259178972,-0.3770491803278689,-0.4414036038477171,0.0,0.0,0.0,STOPPED,,,
COIN,2022-10-26,IN,11.0,XLF,Financials,False,-0.230026217745274,-0.2973644266593073,-0.4134124465295985,-0.230026217745274,-0.3655305643714641,-0.4310749275562302,0.0,0.0,0.0,STOPPED,,,
COIN,2022-10-27,IN,11.0,XLF,Financials,False,-0.1838490356597751,-0.2027195781878727,-0.4018315526571389,-0.2257527403912862,-0.3620091577632857,-0.4279173026224504,0.0,0.0,0.0,STOPPED,,,
COIN,2022-10-28,IN,11.0,XLF,Financials,False,-0.1400754716981131,-0.1966792452830188,-0.3097358490566038,-0.1577358490566038,-0.3059622641509434,-0.3776603773584905,0.0,0.0,0.0,STOPPED,,,
COIN,2022-10-31,IN,11.0,XLF,Financials,False,-0.1968715436877863,-0.1226102069837257,-0.2847211249802496,-0.1968715436877863,-0.273502923052615,-0.3485542739769316,0.0,0.0,0.0,STOPPED,,,
FCX,2022-07-01,IN,0.0,XLB,Materials,True,-0.0352164343360235,0.0454878943506968,0.0524578136463682,-0.0352164343360235,-0.0796038151137198,-0.0796038151137198,0.0719002201027145,0.0719002201027145,0.1573734409391047,STOPPED,,,
FCX,2022-07-05,IN,0.0,XLB,Materials,True,-0.0343316289262234,0.0434623813002192,0.0504017531044558,-0.039444850255661,-0.0836376917457998,-0.0836376917457998,0.0672023374726078,0.0672023374726078,0.152300949598247,STOPPED,,,
FCX,2022-07-06,IN,0.0,XLB,Materials,True,-0.1413415468856946,-0.0106091718001368,0.0359342915811089,-0.1413415468856946,-0.1413415468856946,-0.1413415468856946,0.0,0.0,0.0797399041752224,STOPPED,,,
FCX,2022-07-07,IN,0.0,XLB,Materials,True,-0.0778571428571428,-0.0085714285714285,0.0935714285714286,-0.1039285714285714,-0.1039285714285714,-0.1039285714285714,0.0,0.0324999999999999,0.1267857142857142,STOPPED,,,
FCX,2022-07-08,IN,0.0,XLB,Materials,True,0.0189520624303234,0.0512820512820513,0.1166852471200297,-0.0676328502415458,-0.0676328502415458,-0.0676328502415458,0.0189520624303234,0.0743218134522483,0.172426607209216,STOPPED,,,
FCX,2022-07-11,IN,0.0,XLB,Materials,True,0.0836501901140684,0.061977186311787,0.1939163498098859,-0.0460076045627376,-0.0460076045627376,-0.0460076045627376,0.0836501901140684,0.0992395437262356,0.1996197718631178,CLEAN_LIFTOFF,,,
FCX,2022-07-12,IN,0.0,XLB,Materials,True,0.0805597579425112,0.1077912254160362,0.1978063540090771,-0.0510590015128593,-0.0510590015128593,-0.0510590015128593,0.0805597579425112,0.1077912254160362,0.1978063540090771,STOPPED,,,
FCX,2022-07-13,IN,0.0,XLB,Materials,True,0.1522518931845355,0.1889198884017535,0.2602630530091669,0.0,0.0,0.0,0.1522518931845355,0.1889198884017535,0.2622558788361897,CLEAN_LIFTOFF,,,
FCX,2022-07-14,IN,0.0,XLB,Materials,True,0.075135553834237,0.2219209914794733,0.1812548412083656,0.0,0.0,0.0,0.1196746707978311,0.2219209914794733,0.2265685515104569,CLEAN_LIFTOFF,,,
FCX,2022-07-15,IN,0.0,XLB,Materials,True,0.0317286652078774,0.0933625091174323,0.1447848285922683,0.0,0.0,0.0,0.0543398978847555,0.1506199854121079,0.1549963530269875,CLEAN_LIFTOFF,,,
FCX,2022-07-18,IN,0.0,XLB,Materials,True,-0.02,0.0291228070175437,0.0614035087719297,-0.0259649122807017,-0.0259649122807017,-0.0259649122807017,0.0143859649122806,0.1070175438596492,0.1112280701754386,CLEAN_LIFTOFF,,,
FCX,2022-07-19,IN,0.0,XLB,Materials,True,0.0252012600630031,0.0042002100105005,0.0931046552327616,-0.0283514175708784,-0.0283514175708784,-0.0283514175708784,0.0252012600630031,0.104305215260763,0.1085054252712636,CLEAN_LIFTOFF,,,
FCX,2022-07-20,IN,0.0,XLB,Materials,True,0.0318228986509858,-0.0051885160843998,0.0532687651331718,-0.0397786233137322,-0.0397786233137322,-0.0397786233137322,0.0318228986509858,0.0913178830854375,0.0954686959529576,CLEAN_LIFTOFF,,,
FCX,2022-07-21,IN,0.0,XLB,Materials,True,0.1365273775216138,0.0904178674351583,0.0756484149855907,0.0,0.0,0.0,0.1365273775216138,0.1365273775216138,0.1408501440922189,CLEAN_LIFTOFF,,,
FCX,2022-07-22,IN,0.0,XLB,Materials,True,0.0597384234711912,0.0823612583951927,0.1237186284906326,-0.0127253446447507,-0.0127253446447507,-0.0127253446447507,0.1152350653941323,0.1152350653941323,0.1237186284906326,CLEAN_LIFTOFF,,,
FCX,2022-07-25,IN,0.0,XLB,Materials,True,0.050125313283208,0.0759040458288577,0.121374865735768,0.0,0.0,0.0,0.1296097386322949,0.1296097386322949,0.138202649480845,CLEAN_LIFTOFF,,,
FCX,2022-07-26,IN,0.0,XLB,Materials,True,-0.0204848071013997,0.0720382383065891,0.1345168999658585,-0.0204848071013997,-0.0204848071013997,-0.0204848071013997,0.0771594400819393,0.0771594400819393,0.1345168999658585,CLEAN_LIFTOFF,,,
FCX,2022-07-27,IN,0.0,XLB,Materials,True,-0.0358699296010726,0.0616828695943683,0.0791149849145156,-0.038216560509554,-0.038216560509554,-0.038216560509554,0.0576600737512571,0.0616828695943683,0.1139792155548105,CLEAN_LIFTOFF,,,
FTV,2022-10-07,IN,18.0,XLI,Industrials,True,0.0162806310842564,0.05337361530715,0.0842564618999663,-0.0119167505874454,-0.0119167505874454,-0.0119167505874454,0.0162806310842564,0.05337361530715,0.0842564618999663,CLEAN_LIFTOFF,,,
FTV,2022-10-10,IN,18.0,XLI,Industrials,True,0.04331641285956,0.0813874788494077,0.088663282571912,-0.0038917089678511,-0.0038917089678511,-0.0038917089678511,0.04331641285956,0.0813874788494077,0.0930626057529608,CLEAN_LIFTOFF,,,
FTV,2022-10-11,IN,18.0,XLI,Industrials,True,0.0281308252838503,0.0615149974580579,0.1506524317912219,-0.0023724792408066,-0.0023724792408066,-0.0023724792408066,0.0449076427724113,0.0830367734282324,0.1506524317912219,CLEAN_LIFTOFF,,,
FTV,2022-10-12,IN,18.0,XLI,Industrials,True,-0.0119402985074626,0.0376451077943615,0.1354892205638473,-0.023714759535655,-0.023714759535655,-0.023714759535655,0.0225538971807628,0.0598673300165837,0.1354892205638473,CLEAN_LIFTOFF,,,
FTV,2022-10-13,IN,18.0,XLI,Industrials,True,0.0438253779514183,0.0907083404110751,0.1365721080346527,0.0,0.0,0.0,0.0473925598776965,0.0907083404110751,0.1630711737727195,CLEAN_LIFTOFF,,,
FTV,2022-10-14,IN,18.0,XLI,Industrials,True,0.0364987613542526,0.05532617671346,0.1022295623451692,-0.016019818331957,-0.016019818331957,-0.016019818331957,0.0364987613542526,0.0604459124690337,0.1308009909165979,CLEAN_LIFTOFF,,,
FTV,2022-10-17,IN,18.0,XLI,Industrials,True,0.036490431397989,0.0369769704832954,0.0874148556600713,-0.0337333765812519,-0.0337333765812519,-0.0337333765812519,0.036490431397989,0.0413558222510541,0.11044437236458,CLEAN_LIFTOFF,,,
FTV,2022-10-18,IN,18.0,XLI,Industrials,True,0.0324707433657491,0.0260425251359814,0.094445360145047,-0.0179660458216581,-0.0179660458216581,-0.0179660458216581,0.0534036591396076,0.0583484423932749,0.1285643645953518,CLEAN_LIFTOFF,,,
FTV,2022-10-19,IN,18.0,XLI,Industrials,True,0.0501846257133267,0.0478348439073514,0.1179926149714669,0.0,0.0,0.0,0.0726753944276603,0.0777106411547499,0.1492111446794226,CLEAN_LIFTOFF,,,
FTV,2022-10-20,IN,18.0,XLI,Industrials,True,0.044914564686737,0.0510984540276648,0.0937347436940601,0.0,0.0,0.0,0.044914564686737,0.0510984540276648,0.1142392188771357,CLEAN_LIFTOFF,,,
FTV,2022-10-21,IN,18.0,XLI,Industrials,True,0.0181644359464627,0.02836201402167,0.0796685787125559,-0.003027405991077,-0.0081261950286806,-0.0081261950286806,0.0231038878266411,0.0291586998087955,0.0909815168897387,CLEAN_LIFTOFF,,,
FTV,2022-10-24,IN,18.0,XLI,Industrials,True,0.0004694101079643,0.0107964324831795,0.0622750743232671,-0.0209669848224064,-0.0259740259740258,-0.0259740259740258,0.0046941010796432,0.0107964324831795,0.0713503364105774,CUSHIONED,,,
FTV,2022-10-25,IN,18.0,XLI,Industrials,True,-0.0062260536398467,0.0271392081736909,0.0866858237547891,-0.0062260536398467,-0.0062260536398467,-0.0062260536398467,0.0250638569604084,0.0312899106002553,0.0930715197956577,CLEAN_LIFTOFF,,,
FTV,2022-10-26,IN,18.0,XLI,Industrials,True,-0.0022374940067124,0.0851845932555539,0.0492248681476747,-0.0051142720153428,-0.0051142720153428,-0.0051142720153428,0.0262106440786318,0.0851845932555539,0.0942943902828832,CLEAN_LIFTOFF,,,
FTV,2022-10-27,IN,18.0,XLI,Industrials,True,0.0059180812957484,0.066344806104968,0.0216477184239214,-0.0305248403675438,-0.0305248403675438,-0.0305248403675438,0.0059180812957484,0.066344806104968,0.066344806104968,CUSHIONED,,,
FTV,2022-10-28,IN,18.0,XLI,Industrials,True,0.0100156494522691,0.0471048513302034,0.0571205007824726,-0.0258215962441313,-0.0258215962441313,-0.0258215962441313,0.0107981220657278,0.0715179968701096,0.0715179968701096,CUSHIONED,,,
FTV,2022-10-31,IN,18.0,XLI,Industrials,True,0.0103221770409758,0.0437910541132311,0.0617766656240226,-0.0264310290897715,-0.0264310290897715,-0.0264310290897715,0.0103221770409758,0.0708476696903346,0.0708476696903346,CUSHIONED,,,
LFUS,2022-10-07,IN,24.0,XLK,Information Technology,False,0.0092560510815224,0.0435578874424591,0.0922140276196603,-0.0223234173142602,-0.0223234173142602,-0.0223234173142602,0.0106419838637825,0.0435578874424591,0.1052318962530316,CLEAN_LIFTOFF,,,
LFUS,2022-10-10,IN,24.0,XLK,Information Technology,False,0.0272313927053473,0.0645448255411682,0.0799644163289512,-0.0238212908965107,-0.0238212908965107,-0.0238212908965107,0.0272313927053473,0.0645448255411682,0.1035385983987347,CLEAN_LIFTOFF,,,
LFUS,2022-10-11,IN,24.0,XLK,Information Technology,False,0.0366038882138517,0.0859153503442688,0.1682361279870392,0.0,0.0,0.0,0.0522985014175778,0.0905224787363305,0.1682361279870392,CLEAN_LIFTOFF,,,
LFUS,2022-10-12,IN,24.0,XLK,Information Technology,False,-0.008619845234597,0.0618571848369084,0.1515329611127436,-0.0282104025859536,-0.0282104025859536,-0.0282104025859536,0.0179743363698696,0.0618571848369084,0.1515329611127436,CLEAN_LIFTOFF,,,
LFUS,2022-10-13,IN,24.0,XLK,Information Technology,False,0.0536740247958875,0.1253401874811006,0.1928737022477573,0.0,0.0,0.0,0.0536740247958875,0.1253401874811006,0.1928737022477573,CLEAN_LIFTOFF,,,
LFUS,2022-10-14,IN,24.0,XLK,Information Technology,False,0.0339872486512997,0.0801863658656203,0.2241294752329572,-0.0072584600294263,-0.0072584600294263,-0.0072584600294263,0.0339872486512997,0.0950956351152525,0.2241294752329572,CLEAN_LIFTOFF,,,
LFUS,2022-10-17,IN,24.0,XLK,Information Technology,False,0.0363242723117633,0.0559538128458021,0.169401010343998,-0.0261246090930959,-0.0261246090930959,-0.0261246090930959,0.0363242723117633,0.0742843396680297,0.2008660091412075,CLEAN_LIFTOFF,,,
LFUS,2022-10-18,IN,24.0,XLK,Information Technology,False,0.0475702075702075,0.018217338217338,0.1840293040293039,-0.0113797313797314,-0.0113797313797314,-0.0113797313797314,0.052014652014652,0.0905494505494504,0.2190476190476189,CLEAN_LIFTOFF,,,
LFUS,2022-10-19,IN,24.0,XLK,Information Technology,False,0.0710898132595594,0.0070151170832921,0.2085268254125087,0.0,0.0,0.0,0.0710898132595594,0.1031024602312025,0.2330797352040312,CLEAN_LIFTOFF,,,
LFUS,2022-10-20,IN,24.0,XLK,Information Technology,False,0.068015497201894,0.0187497010570623,0.1461233079829722,0.0,-0.0250155450327641,-0.0250155450327641,0.068015497201894,0.068015497201894,0.1938585162864112,CLEAN_LIFTOFF,,,
LFUS,2022-10-21,IN,24.0,XLK,Information Technology,False,0.0446805483090642,0.0250913057913959,0.1571408243608594,0.0,-0.0331546743822037,-0.0331546743822037,0.0590997486126261,0.0590997486126261,0.1838922354503627,CLEAN_LIFTOFF,,,
LFUS,2022-10-24,IN,24.0,XLK,Information Technology,False,0.018941504178273,0.0244196843082635,0.1348189415041782,-0.0042246982358402,-0.0536675951717734,-0.0536675951717734,0.0366295264623954,0.0366295264623954,0.1587743732590529,STOPPED,,,
LFUS,2022-10-25,IN,24.0,XLK,Information Technology,False,-0.0280199543102243,0.0187887547204999,0.1415916825959251,-0.0280199543102243,-0.0496526644598815,-0.0496526644598815,0.0410275537321085,0.0410275537321085,0.1636906149470838,CLEAN_LIFTOFF,,,
LFUS,2022-10-26,IN,24.0,XLK,Information Technology,False,-0.0598219639315529,0.0642959273096259,0.0951985609519856,-0.0598219639315529,-0.0598219639315529,-0.0598219639315529,0.0298879202988791,0.0642959273096259,0.1512384115123841,STOPPED,,,
LFUS,2022-10-27,IN,24.0,XLK,Information Technology,False,-0.0461283532625732,0.0529804290384701,0.0616686819830714,-0.0871064534909757,-0.0871064534909757,-0.0871064534909757,0.0,0.0529804290384701,0.1178288324600296,STOPPED,,,
LFUS,2022-10-28,IN,24.0,XLK,Information Technology,False,-0.0187514188422247,0.0746424517593644,0.1191827468785471,-0.0745062429057888,-0.0745062429057888,-0.0745062429057888,0.0,0.0746424517593644,0.1332576617480136,STOPPED,,,
LFUS,2022-10-31,IN,24.0,XLK,Information Technology,False,0.0053763440860215,0.1372334609075998,0.1298523783488245,-0.0712593402587934,-0.0712593402587934,-0.0712593402587934,0.0053763440860215,0.1372334609075998,0.1372334609075998,STOPPED,,,
LQDT,2022-10-07,IN,18.0,XLI,Industrials,False,-0.0098095787651469,0.0103866128101559,-0.0507789959607616,-0.0732833237160992,-0.0732833237160992,-0.0732833237160992,0.0,0.0103866128101559,0.026543566070398,STOPPED,,,
LQDT,2022-10-10,IN,18.0,XLI,Industrials,False,0.0164899882214371,0.0441696113074205,-0.0382803297997645,-0.0541813898704358,-0.0541813898704358,-0.0541813898704358,0.0164899882214371,0.0441696113074205,0.047703180212014,STOPPED,,,
LQDT,2022-10-11,IN,18.0,XLI,Industrials,False,0.0105944673337259,0.0470865214832254,0.0553266627427899,-0.0547380812242495,-0.0547380812242495,-0.0547380812242495,0.0158917010005887,0.0470865214832254,0.0553266627427899,STOPPED,,,
LQDT,2022-10-12,IN,18.0,XLI,Industrials,False,0.0029481132075472,0.0359669811320755,0.0607311320754715,-0.0530660377358491,-0.0530660377358491,-0.0530660377358491,0.017688679245283,0.0489386792452828,0.0607311320754715,STOPPED,,,
LQDT,2022-10-13,IN,18.0,XLI,Industrials,False,0.0572851805728518,0.0933997509339974,0.1158156911581571,0.0,0.0,0.0,0.074719800747198,0.1077210460772104,0.1201743462017435,CLEAN_LIFTOFF,,,
LQDT,2022-10-14,IN,18.0,XLI,Industrials,False,0.0203962703962705,0.0011655011655011,0.0332167832167833,-0.0104895104895105,-0.0104895104895105,-0.0483682983682984,0.0203962703962705,0.0367132867132866,0.0483682983682982,DEAD_MONEY,,,
LQDT,2022-10-17,IN,18.0,XLI,Industrials,False,0.0272305909617611,0.0034762456546928,-0.0301274623406722,-0.0162224797219003,-0.0162224797219003,-0.0538818076477406,0.0272305909617611,0.030706836616454,0.042294322132097,STOPPED,,,
LQDT,2022-10-18,IN,18.0,XLI,Industrials,False,0.0361094933022712,-0.0145602795573674,-0.0227140361094932,-0.0110658124635993,-0.0145602795573674,-0.048922539312755,0.0361094933022712,0.0361094933022712,0.0477577169481651,DEAD_MONEY,,,
LQDT,2022-10-19,IN,18.0,XLI,Industrials,False,0.0329218106995883,0.006466784244562,0.0052910052910053,-0.0017636684303351,-0.0052910052910052,-0.039976484420929,0.0458553791887124,0.0458553791887124,0.0576131687242795,CUSHIONED,,,
LQDT,2022-10-20,IN,18.0,XLI,Industrials,False,0.0341578327444049,0.0129564193168432,-0.0123674911660778,0.0,-0.0035335689045935,-0.0382803297997645,0.047703180212014,0.047703180212014,0.0594817432273262,CUSHIONED,,,
LQDT,2022-10-21,IN,18.0,XLI,Industrials,False,-0.0188463735008567,-0.0302684180468304,-0.043974871501999,-0.0188463735008567,-0.0336950314106224,-0.0673900628212451,0.0159908623643629,0.0159908623643629,0.0274129069103368,STOPPED,,,
LQDT,2022-10-24,IN,18.0,XLI,Industrials,False,-0.0231246474901297,-0.0721940214326002,-0.0575296108291032,-0.0310208685843204,-0.0721940214326002,-0.0789622109419064,0.003384094754653,0.003384094754653,0.0146644106034967,STOPPED,,,
LQDT,2022-10-25,IN,18.0,XLI,Industrials,False,-0.0489038785834736,-0.0820685778527262,-0.0623946037099494,-0.0489038785834736,-0.0820685778527262,-0.0820685778527262,0.0,0.0,0.0112422709387296,STOPPED,,,
LQDT,2022-10-26,IN,18.0,XLI,Industrials,False,-0.0256118383608423,0.0204894706886737,-0.0711439954467842,-0.0369948776323277,-0.07057484348321,-0.0711439954467842,0.0,0.0204894706886737,0.0239043824701195,STOPPED,,,
LQDT,2022-10-27,IN,18.0,XLI,Industrials,False,-0.0205011389521639,0.0244874715261957,-0.0865603644646925,-0.0364464692482914,-0.0700455580865604,-0.0865603644646925,0.0,0.0244874715261957,0.0244874715261957,STOPPED,,,
LQDT,2022-10-28,IN,18.0,XLI,Industrials,False,-0.0116414435389987,0.0430733410942958,-0.028521536670547,-0.0151338766006984,-0.0494761350407451,-0.0663562281722933,0.0081490104772992,0.0471478463329451,0.0471478463329451,STOPPED,,,
LQDT,2022-10-31,IN,18.0,XLI,Industrials,False,-0.0502309468822171,0.0236720554272518,-0.088337182448037,-0.0502309468822171,-0.0571593533487299,-0.088337182448037,0.0,0.0386836027713624,0.0386836027713624,STOPPED,,,
MCY,2022-10-14,IN,11.0,XLF,Financials,False,-0.052648790058862,-0.0516677567037279,0.2043819489862655,-0.0644211903204708,-0.0716154349247873,-0.0716154349247873,0.012099411379987,0.012099411379987,0.2249836494440811,STOPPED,,,
MCY,2022-10-17,IN,11.0,XLF,Financials,False,-0.0794830371567043,-0.0639741518578352,0.1725363489499192,-0.0794830371567043,-0.0827140549273021,-0.0827140549273021,0.0,0.0,0.2103392568659128,STOPPED,,,
MCY,2022-10-18,IN,11.0,XLF,Financials,False,-0.0548216644649933,0.0918097754293263,0.2232496697490091,-0.059114927344782,-0.0624174372523117,-0.0624174372523117,0.0,0.0918097754293263,0.2371202113606341,STOPPED,,,
MCY,2022-10-19,IN,11.0,XLF,Financials,False,-0.0076896190143306,0.1317721076546663,0.2869626004893395,-0.0076896190143306,-0.0076896190143306,-0.0076896190143306,0.012583012932541,0.1555400209716884,0.3093324012583014,CLEAN_LIFTOFF,,,
MCY,2022-10-20,IN,11.0,XLF,Financials,False,0.0083160083160083,0.2744282744282744,0.2553707553707554,-0.0162855162855162,-0.0162855162855162,-0.0162855162855162,0.0083160083160083,0.2744282744282744,0.2979902979902979,CLEAN_LIFTOFF,,,
MCY,2022-10-21,IN,11.0,XLF,Financials,False,0.0010355540214015,0.20711080428029,0.2592336900241629,-0.020020711080428,-0.020020711080428,-0.020020711080428,0.0044874007594064,0.2695892302381775,0.2930617880566104,CLEAN_LIFTOFF,,,
MCY,2022-10-24,IN,11.0,XLF,Financials,False,0.0168480168480169,0.2313092313092313,0.2934362934362935,-0.0035100035100034,-0.0035100035100034,-0.0035100035100034,0.0214110214110214,0.290979290979291,0.314847314847315,CLEAN_LIFTOFF,,,
MCY,2022-10-25,IN,11.0,XLF,Financials,False,0.1551362683438155,0.2117400419287212,0.3095737246680641,-0.0080363382250174,-0.0080363382250174,-0.0080363382250174,0.1551362683438155,0.2851153039832286,0.3095737246680641,CLEAN_LIFTOFF,,,
MCY,2022-10-26,IN,11.0,XLF,Financials,False,0.1405424445227192,0.2254314899612539,0.2680521310320536,0.0,0.0,0.0,0.1644945403311026,0.2955265938710814,0.3201831630855933,CLEAN_LIFTOFF,,,
MCY,2022-10-27,IN,11.0,XLF,Financials,False,0.2639175257731958,0.2872852233676974,0.2415807560137457,-0.0044673539518901,-0.0044673539518901,-0.0044673539518901,0.2639175257731958,0.2872852233676974,0.2879725085910651,CLEAN_LIFTOFF,,,
MCY,2022-10-28,IN,11.0,XLF,Financials,False,0.2058620689655173,0.2744827586206897,0.2510344827586208,-0.0010344827586207,-0.0010344827586207,-0.0010344827586207,0.2682758620689656,0.2917241379310344,0.292413793103448,CLEAN_LIFTOFF,,,
MCY,2022-10-31,IN,11.0,XLF,Financials,False,0.2109078356920952,0.2713151536071798,0.2412840869865378,0.0,0.0,0.0,0.2695892302381775,0.2930617880566104,0.2937521574042112,CLEAN_LIFTOFF,,,
MSCI,2022-10-14,IN,11.0,XLF,Financials,True,0.0228062338693666,0.1635398054397459,0.2483124875918205,-0.0230792138177485,-0.0230792138177485,-0.0230792138177485,0.0228062338693666,0.1769654556283502,0.2715157832042882,CLEAN_LIFTOFF,,,
MSCI,2022-10-17,IN,11.0,XLF,Financials,True,0.0975621695711768,0.1505776385353436,0.2414578030154688,-0.0364695515958487,-0.0364695515958487,-0.0364695515958487,0.0975621695711768,0.1608331701586058,0.2540875269238301,CLEAN_LIFTOFF,,,
